Cluster Index,Region:Probability,
cluster_00001,'3008:0.943066','3001:0.927007','3015:0.889051','1015:0.820438','1008:0.760584','3031:0.414599','3009:0.322628','1031:0.274453','1009:0.197080','1001:0.160584','3030:0.065693','5001:0.052555','1030:0.049635','0:0.049635','3011:0.032117','3029:0.014599','1011:0.004380',
cluster_00002,'3008:0.902077','3007:0.777448','3009:0.735905','3029:0.729970','3011:0.667656','1007:0.664688','1029:0.658754','5001:0.403561','1009:0.373887','1008:0.344214','3025:0.338279','8:0.169139','0:0.124629','3013:0.094955','3015:0.068249','1011:0.065282','3001:0.044510','1025:0.035608','4:0.020772','3021:0.017804','1015:0.008902','1013:0.005935','7:0.005935','3005:0.002967','1005:0.002967','31:0.002967',
cluster_00003,'3008:0.962435','3001:0.853627','3015:0.782383','1008:0.663212','3009:0.629534','3031:0.597150','1015:0.582902','1009:0.500000','1031:0.437824','5001:0.244819','1001:0.084197','3011:0.076425','0:0.046632','3030:0.044041','3029:0.031088','3007:0.024611','1007:0.018135','1029:0.012953','8:0.006477','1030:0.005181','3013:0.002591',
cluster_00004,
cluster_00005,'3025:0.965937','1025:0.851582','5001:0.630170','3010:0.530414','3029:0.260341','4:0.243309','3023:0.231144','251:0.214112','1005:0.145985','1029:0.133820','1023:0.126521','1010:0.111922','0:0.087591','5002:0.077859','31:0.058394','3005:0.046229','3008:0.043796','1008:0.031630','4010:0.031630','10:0.031630','2025:0.029197','2005:0.021898','3031:0.019465','2010:0.009732','2023:0.009732','43:0.009732','3035:0.007299','4023:0.007299','3001:0.007299','2:0.007299','41:0.004866','4005:0.004866','4025:0.004866','3030:0.002433','11:0.002433','252:0.002433','3017:0.002433','3013:0.002433','3011:0.002433','24:0.002433','1000:0.002433','49:0.002433','1021:0.002433','1013:0.002433','1011:0.002433','63:0.002433','3021:0.002433','1035:0.002433',
cluster_00006,'5001:0.982014','3029:0.901079','3009:0.866906','1029:0.751799','1009:0.741007','3025:0.471223','3001:0.465827','3015:0.460432','3007:0.419065','1015:0.237410','3030:0.235612','3013:0.210432','3008:0.196043','1025:0.192446','3031:0.120504','1007:0.097122','1008:0.086331','0:0.082734','4:0.048561','3016:0.041367','8:0.034173','3011:0.023381','31:0.019784','3010:0.014388','3017:0.012590','3035:0.012590','3023:0.012590','1001:0.010791','1022:0.005396','3022:0.003597','1013:0.001799','2025:0.001799','1023:0.001799','1017:0.001799','17:0.001799',
cluster_00007,'3011:0.926509','3025:0.884514','3029:0.811024','1011:0.711286','1029:0.614173','1025:0.543307','3021:0.532808','3007:0.393701','5001:0.391076','3008:0.354331','3013:0.196850','3005:0.186352','1007:0.170604','0:0.139108','1021:0.081365','1005:0.070866','1013:0.060367','4:0.057743','8:0.041995','1008:0.028871','2025:0.015748','31:0.010499','1017:0.010499','3009:0.005249','1010:0.002625','1009:0.002625','3017:0.002625','7:0.002625',
cluster_00008,'3008:1.000000','1008:0.936335','3009:0.931677','1009:0.759317','3001:0.451863','3015:0.440994','5001:0.386646','3011:0.341615','3007:0.265528','1007:0.190994','3029:0.164596','1015:0.158385','0:0.105590','1029:0.088509','8:0.052795','3025:0.037267','3030:0.035714','3013:0.021739','3031:0.017081','1001:0.009317','1011:0.006211','1025:0.001553','7:0.001553',
cluster_00009,
cluster_00010,'3031:0.964063','3008:0.892188','1031:0.873437','3001:0.760938','3015:0.690625','1015:0.582812','3009:0.492188','5001:0.406250','1009:0.381250','1001:0.150000','1008:0.143750','3029:0.100000','3011:0.089063','3030:0.068750','0:0.045312','3022:0.028125','1030:0.026562','1022:0.026562','1029:0.018750','3007:0.018750','1007:0.015625','1011:0.010937','3024:0.007812',
